"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Req.day","Drop.day","Date","Req.hour","Drop.hour","Trip.duration","Req.hour24","Time.slot"
"1145",13,"City",119,"Trip Completed",2016-07-11 01:08:00,2016-07-11 01:58:00,"Monday","Monday",11,1,1,50,"1:00","Early Morning"
"1146",1907,"City",119,"Trip Completed",2016-07-12 10:36:00,2016-07-12 11:53:00,"Tuesday","Tuesday",12,10,11,77,"10:00","Day Time"
"1147",3074,"City",119,"Trip Completed",2016-07-13 08:03:34,2016-07-13 09:11:31,"Wednesday","Wednesday",13,8,9,68,"8:00","Morning"
"1148",3441,"City",119,"Trip Completed",2016-07-13 16:27:50,2016-07-13 17:43:04,"Wednesday","Wednesday",13,16,17,75,"16:00","Day Time"
"1149",3651,"City",119,"Trip Completed",2016-07-13 19:13:47,2016-07-13 20:21:51,"Wednesday","Wednesday",13,19,20,68,"19:00","Evening"
"1150",4093,"City",119,"Trip Completed",2016-07-14 03:06:29,2016-07-14 04:03:44,"Thursday","Thursday",14,3,4,57,"3:00","Early Morning"
"1151",4339,"City",119,"Trip Completed",2016-07-14 07:13:49,2016-07-14 07:50:21,"Thursday","Thursday",14,7,7,37,"7:00","Morning"
"1152",4753,"City",119,"Trip Completed",2016-07-14 15:18:12,2016-07-14 16:23:40,"Thursday","Thursday",14,15,16,65,"15:00","Day Time"
"1153",5933,"City",119,"Trip Completed",2016-07-15 10:12:18,2016-07-15 11:01:40,"Friday","Friday",15,10,11,49,"10:00","Day Time"
"1154",1184,"City",120,"Trip Completed",2016-07-11 21:01:00,2016-07-11 22:11:00,"Monday","Monday",11,21,22,70,"21:00","Evening"
"1155",1402,"Airport",120,"Trip Completed",2016-07-12 02:48:00,2016-07-12 03:48:00,"Tuesday","Tuesday",12,2,3,60,"2:00","Early Morning"
"1156",1597,"City",120,"Trip Completed",2016-07-12 06:40:00,2016-07-12 07:42:00,"Tuesday","Tuesday",12,6,7,62,"6:00","Morning"
"1157",2702,"City",120,"Trip Completed",2016-07-13 01:12:24,2016-07-13 02:20:13,"Wednesday","Wednesday",13,1,2,68,"1:00","Early Morning"
"1158",2996,"City",120,"Trip Completed",2016-07-13 07:13:58,2016-07-13 08:10:12,"Wednesday","Wednesday",13,7,8,56,"7:00","Morning"
"1159",4857,"Airport",120,"Trip Completed",2016-07-14 17:34:19,2016-07-14 18:25:16,"Thursday","Thursday",14,17,18,51,"17:00","Evening"
"1160",6661,"City",120,"Trip Completed",2016-07-15 22:20:23,2016-07-15 23:21:03,"Friday","Friday",15,22,23,61,"22:00","Night"
"1161",134,"Airport",121,"Trip Completed",2016-07-11 05:13:00,2016-07-11 06:14:00,"Monday","Monday",11,5,6,61,"5:00","Morning"
"1162",598,"City",121,"Trip Completed",2016-07-11 11:36:00,2016-07-11 12:17:00,"Monday","Monday",11,11,12,41,"11:00","Day Time"
"1163",726,"Airport",121,"Trip Completed",2016-07-11 15:00:00,2016-07-11 16:03:00,"Monday","Monday",11,15,16,63,"15:00","Day Time"
"1164",832,"Airport",121,"Trip Completed",2016-07-11 17:38:00,2016-07-11 18:16:00,"Monday","Monday",11,17,18,38,"17:00","Evening"
"1165",2065,"City",121,"Trip Completed",2016-07-12 15:06:00,2016-07-12 16:10:00,"Tuesday","Tuesday",12,15,16,64,"15:00","Day Time"
"1166",2701,"Airport",121,"Trip Completed",2016-07-13 01:04:42,2016-07-13 01:52:45,"Wednesday","Wednesday",13,1,1,48,"1:00","Early Morning"
"1167",3429,"City",121,"Trip Completed",2016-07-13 15:59:29,2016-07-13 16:58:03,"Wednesday","Wednesday",13,15,16,59,"15:00","Day Time"
"1168",3645,"City",121,"Trip Completed",2016-07-13 19:07:39,2016-07-13 20:00:18,"Wednesday","Wednesday",13,19,20,53,"19:00","Evening"
"1169",4958,"City",121,"Trip Completed",2016-07-14 18:36:12,2016-07-14 19:46:51,"Thursday","Thursday",14,18,19,71,"18:00","Evening"
"1170",5474,"City",121,"Trip Completed",2016-07-15 04:45:24,2016-07-15 05:52:14,"Friday","Friday",15,4,5,67,"4:00","Early Morning"
"1171",6088,"City",121,"Trip Completed",2016-07-15 14:29:35,2016-07-15 15:24:34,"Friday","Friday",15,14,15,55,"14:00","Day Time"
"1172",6714,"Airport",121,"Trip Completed",2016-07-15 23:12:34,2016-07-16 00:04:20,"Friday","Saturday",15,23,0,52,"23:00","Night"
"1173",1024,"Airport",122,"Trip Completed",2016-07-11 19:20:00,2016-07-11 20:20:00,"Monday","Monday",11,19,20,60,"19:00","Evening"
"1174",1452,"City",122,"Trip Completed",2016-07-12 04:52:00,2016-07-12 05:41:00,"Tuesday","Tuesday",12,4,5,49,"4:00","Early Morning"
"1175",2507,"City",122,"Trip Completed",2016-07-12 21:05:00,2016-07-12 21:30:00,"Tuesday","Tuesday",12,21,21,25,"21:00","Evening"
"1176",3052,"Airport",122,"Trip Completed",2016-07-13 07:43:26,2016-07-13 08:53:01,"Wednesday","Wednesday",13,7,8,70,"7:00","Morning"
"1177",4702,"Airport",122,"Trip Completed",2016-07-14 13:13:14,2016-07-14 13:43:14,"Thursday","Thursday",14,13,13,30,"13:00","Day Time"
"1178",4830,"Airport",122,"Trip Completed",2016-07-14 17:23:33,2016-07-14 18:36:07,"Thursday","Thursday",14,17,18,73,"17:00","Evening"
"1179",5920,"Airport",122,"Trip Completed",2016-07-15 10:06:21,2016-07-15 10:41:40,"Friday","Friday",15,10,10,35,"10:00","Day Time"
"1180",533,"Airport",123,"Trip Completed",2016-07-11 09:55:00,2016-07-11 10:58:00,"Monday","Monday",11,9,10,63,"9:00","Morning"
"1181",1368,"City",123,"Trip Completed",2016-07-12 00:07:00,2016-07-12 00:50:00,"Tuesday","Tuesday",12,0,0,43,"0:00","Early Morning"
"1182",2499,"Airport",123,"Trip Completed",2016-07-12 20:55:00,2016-07-12 22:03:00,"Tuesday","Tuesday",12,20,22,68,"20:00","Evening"
"1183",2962,"City",123,"Trip Completed",2016-07-13 06:47:53,2016-07-13 07:58:34,"Wednesday","Wednesday",13,6,7,71,"6:00","Morning"
"1184",3617,"Airport",123,"Trip Completed",2016-07-13 18:55:13,2016-07-13 20:07:29,"Wednesday","Wednesday",13,18,20,72,"18:00","Evening"
"1185",5370,"City",123,"Trip Completed",2016-07-14 23:43:29,2016-07-15 00:33:38,"Thursday","Friday",14,23,0,50,"23:00","Night"
"1186",47,"City",124,"Trip Completed",2016-07-11 03:22:00,2016-07-11 04:35:00,"Monday","Monday",11,3,4,73,"3:00","Early Morning"
"1187",270,"City",124,"Trip Completed",2016-07-11 06:54:00,2016-07-11 07:50:00,"Monday","Monday",11,6,7,56,"6:00","Morning"
"1188",1007,"City",124,"Trip Completed",2016-07-11 19:14:00,2016-07-11 19:46:00,"Monday","Monday",11,19,19,32,"19:00","Evening"
"1189",2372,"City",124,"Trip Completed",2016-07-12 19:35:00,2016-07-12 20:13:00,"Tuesday","Tuesday",12,19,20,38,"19:00","Evening"
"1190",3584,"Airport",124,"Trip Completed",2016-07-13 18:29:45,2016-07-13 19:37:39,"Wednesday","Wednesday",13,18,19,68,"18:00","Evening"
"1191",4645,"Airport",124,"Trip Completed",2016-07-14 11:45:40,2016-07-14 12:52:26,"Thursday","Thursday",14,11,12,67,"11:00","Day Time"
"1192",5219,"City",124,"Trip Completed",2016-07-14 21:00:35,2016-07-14 22:05:19,"Thursday","Thursday",14,21,22,65,"21:00","Evening"
"1193",5559,"Airport",124,"Trip Completed",2016-07-15 05:39:41,2016-07-15 06:52:07,"Friday","Friday",15,5,6,72,"5:00","Morning"
"1194",631,"Airport",125,"Trip Completed",2016-07-11 12:19:00,2016-07-11 13:28:00,"Monday","Monday",11,12,13,69,"12:00","Day Time"
"1195",775,"City",125,"Trip Completed",2016-07-11 16:29:00,2016-07-11 17:35:00,"Monday","Monday",11,16,17,66,"16:00","Day Time"
"1196",1006,"Airport",125,"Trip Completed",2016-07-11 19:08:00,2016-07-11 19:40:00,"Monday","Monday",11,19,19,32,"19:00","Evening"
"1197",1995,"City",125,"Trip Completed",2016-07-12 12:51:00,2016-07-12 14:01:00,"Tuesday","Tuesday",12,12,14,70,"12:00","Day Time"
"1198",2248,"City",125,"Trip Completed",2016-07-12 18:23:00,2016-07-12 19:01:00,"Tuesday","Tuesday",12,18,19,38,"18:00","Evening"
"1199",2540,"Airport",125,"Trip Completed",2016-07-12 21:15:00,2016-07-12 22:01:00,"Tuesday","Tuesday",12,21,22,46,"21:00","Evening"
"1200",3037,"Airport",125,"Trip Completed",2016-07-13 07:33:22,2016-07-13 08:27:04,"Wednesday","Wednesday",13,7,8,54,"7:00","Morning"
"1201",3419,"Airport",125,"Trip Completed",2016-07-13 15:42:30,2016-07-13 16:10:35,"Wednesday","Wednesday",13,15,16,28,"15:00","Day Time"
"1202",3987,"City",125,"Trip Completed",2016-07-13 23:18:16,2016-07-13 23:57:04,"Wednesday","Wednesday",13,23,23,39,"23:00","Night"
"1203",4458,"City",125,"Trip Completed",2016-07-14 08:38:20,2016-07-14 09:44:43,"Thursday","Thursday",14,8,9,66,"8:00","Morning"
"1204",4987,"Airport",125,"Trip Completed",2016-07-14 18:46:09,2016-07-14 19:52:35,"Thursday","Thursday",14,18,19,66,"18:00","Evening"
"1205",5868,"City",125,"Trip Completed",2016-07-15 09:16:06,2016-07-15 10:34:41,"Friday","Friday",15,9,10,79,"9:00","Morning"
"1206",6413,"Airport",125,"Trip Completed",2016-07-15 19:40:26,2016-07-15 20:18:14,"Friday","Friday",15,19,20,38,"19:00","Evening"
"1207",6533,"City",125,"Trip Completed",2016-07-15 20:52:48,2016-07-15 21:25:25,"Friday","Friday",15,20,21,33,"20:00","Evening"
"1208",90,"Airport",126,"Trip Completed",2016-07-11 04:53:00,2016-07-11 05:34:00,"Monday","Monday",11,4,5,41,"4:00","Early Morning"
"1209",532,"City",126,"Trip Completed",2016-07-11 09:53:00,2016-07-11 11:11:00,"Monday","Monday",11,9,11,78,"9:00","Morning"
"1210",1110,"City",126,"Trip Completed",2016-07-11 20:17:00,2016-07-11 21:30:00,"Monday","Monday",11,20,21,73,"20:00","Evening"
"1211",1759,"Airport",126,"Trip Completed",2016-07-12 08:46:00,2016-07-12 09:56:00,"Tuesday","Tuesday",12,8,9,70,"8:00","Morning"
"1212",2147,"City",126,"Trip Completed",2016-07-12 17:21:00,2016-07-12 18:27:00,"Tuesday","Tuesday",12,17,18,66,"17:00","Evening"
"1213",3254,"Airport",126,"Trip Completed",2016-07-13 10:11:48,2016-07-13 11:06:30,"Wednesday","Wednesday",13,10,11,55,"10:00","Day Time"
"1214",3381,"Airport",126,"Trip Completed",2016-07-13 14:25:14,2016-07-13 15:15:11,"Wednesday","Wednesday",13,14,15,50,"14:00","Day Time"
"1215",3656,"City",126,"Trip Completed",2016-07-13 19:11:20,2016-07-13 20:32:31,"Wednesday","Wednesday",13,19,20,81,"19:00","Evening"
"1216",3948,"Airport",126,"Trip Completed",2016-07-13 22:37:48,2016-07-13 23:13:03,"Wednesday","Wednesday",13,22,23,35,"22:00","Night"
"1217",4520,"City",126,"Trip Completed",2016-07-14 09:23:37,2016-07-14 10:19:52,"Thursday","Thursday",14,9,10,56,"9:00","Morning"
"1218",4723,"Airport",126,"Trip Completed",2016-07-14 13:50:06,2016-07-14 14:36:31,"Thursday","Thursday",14,13,14,46,"13:00","Day Time"
"1219",5176,"City",126,"Trip Completed",2016-07-14 20:37:58,2016-07-14 21:38:02,"Thursday","Thursday",14,20,21,60,"20:00","Evening"
"1220",6338,"City",126,"Trip Completed",2016-07-15 18:46:41,2016-07-15 19:52:54,"Friday","Friday",15,18,19,66,"18:00","Evening"
"1221",6557,"Airport",126,"Trip Completed",2016-07-15 21:00:35,2016-07-15 21:40:52,"Friday","Friday",15,21,21,40,"21:00","Evening"
"1222",504,"City",127,"Trip Completed",2016-07-11 09:40:00,2016-07-11 10:48:00,"Monday","Monday",11,9,10,68,"9:00","Morning"
"1223",640,"Airport",127,"Trip Completed",2016-07-11 12:27:00,2016-07-11 13:39:00,"Monday","Monday",11,12,13,72,"12:00","Day Time"
"1224",1206,"City",127,"Trip Completed",2016-07-11 21:24:00,2016-07-11 22:14:00,"Monday","Monday",11,21,22,50,"21:00","Evening"
"1225",1851,"Airport",127,"Trip Completed",2016-07-12 09:48:00,2016-07-12 10:58:00,"Tuesday","Tuesday",12,9,10,70,"9:00","Morning"
"1226",2412,"Airport",127,"Trip Completed",2016-07-12 19:59:00,2016-07-12 20:58:00,"Tuesday","Tuesday",12,19,20,59,"19:00","Evening"
"1227",3300,"Airport",127,"Trip Completed",2016-07-13 11:42:51,2016-07-13 12:50:23,"Wednesday","Wednesday",13,11,12,68,"11:00","Day Time"
"1228",3648,"City",127,"Trip Completed",2016-07-13 19:13:25,2016-07-13 19:58:54,"Wednesday","Wednesday",13,19,19,45,"19:00","Evening"
"1229",6020,"City",127,"Trip Completed",2016-07-15 12:46:16,2016-07-15 13:25:19,"Friday","Friday",15,12,13,39,"12:00","Day Time"
"1230",6682,"City",127,"Trip Completed",2016-07-15 22:35:23,2016-07-15 23:03:53,"Friday","Friday",15,22,23,28,"22:00","Night"
"1231",878,"City",128,"Trip Completed",2016-07-11 18:09:00,2016-07-11 18:49:00,"Monday","Monday",11,18,18,40,"18:00","Evening"
"1232",1014,"Airport",128,"Trip Completed",2016-07-11 19:14:00,2016-07-11 20:06:00,"Monday","Monday",11,19,20,52,"19:00","Evening"
"1233",1628,"Airport",128,"Trip Completed",2016-07-12 07:05:00,2016-07-12 08:17:00,"Tuesday","Tuesday",12,7,8,72,"7:00","Morning"
"1234",2416,"City",128,"Trip Completed",2016-07-12 20:06:00,2016-07-12 21:09:00,"Tuesday","Tuesday",12,20,21,63,"20:00","Evening"
"1235",2974,"Airport",128,"Trip Completed",2016-07-13 06:46:54,2016-07-13 08:04:32,"Wednesday","Wednesday",13,6,8,78,"6:00","Morning"
"1236",3273,"Airport",128,"Trip Completed",2016-07-13 10:38:37,2016-07-13 11:15:05,"Wednesday","Wednesday",13,10,11,36,"10:00","Day Time"
"1237",4210,"City",128,"Trip Completed",2016-07-14 05:38:07,2016-07-14 06:44:04,"Thursday","Thursday",14,5,6,66,"5:00","Morning"
"1238",4454,"City",128,"Trip Completed",2016-07-14 08:32:04,2016-07-14 09:21:26,"Thursday","Thursday",14,8,9,49,"8:00","Morning"
"1239",4732,"Airport",128,"Trip Completed",2016-07-14 14:13:45,2016-07-14 15:12:03,"Thursday","Thursday",14,14,15,58,"14:00","Day Time"
"1240",5024,"City",128,"Trip Completed",2016-07-14 19:09:39,2016-07-14 20:20:11,"Thursday","Thursday",14,19,20,71,"19:00","Evening"
"1241",5799,"Airport",128,"Trip Completed",2016-07-15 08:41:47,2016-07-15 09:11:50,"Friday","Friday",15,8,9,30,"8:00","Morning"
"1242",6676,"Airport",128,"Trip Completed",2016-07-15 22:25:17,2016-07-15 23:43:26,"Friday","Friday",15,22,23,78,"22:00","Night"
"1243",343,"City",129,"Trip Completed",2016-07-11 07:57:00,2016-07-11 08:55:00,"Monday","Monday",11,7,8,58,"7:00","Morning"
"1244",1002,"Airport",129,"Trip Completed",2016-07-11 19:14:00,2016-07-11 20:01:00,"Monday","Monday",11,19,20,47,"19:00","Evening"
"1245",1571,"Airport",129,"Trip Completed",2016-07-12 06:28:00,2016-07-12 07:41:00,"Tuesday","Tuesday",12,6,7,73,"6:00","Morning"
"1246",1954,"Airport",129,"Trip Completed",2016-07-12 11:43:00,2016-07-12 12:08:00,"Tuesday","Tuesday",12,11,12,25,"11:00","Day Time"
"1247",3436,"Airport",129,"Trip Completed",2016-07-13 16:11:34,2016-07-13 17:07:29,"Wednesday","Wednesday",13,16,17,56,"16:00","Day Time"
"1248",5193,"Airport",129,"Trip Completed",2016-07-14 20:45:13,2016-07-14 21:30:32,"Thursday","Thursday",14,20,21,45,"20:00","Evening"
"1249",5555,"City",129,"Trip Completed",2016-07-15 05:44:27,2016-07-15 06:28:13,"Friday","Friday",15,5,6,44,"5:00","Morning"
"1250",5674,"Airport",129,"Trip Completed",2016-07-15 07:06:23,2016-07-15 07:47:08,"Friday","Friday",15,7,7,41,"7:00","Morning"
"1251",6596,"City",129,"Trip Completed",2016-07-15 21:33:21,2016-07-15 22:22:03,"Friday","Friday",15,21,22,49,"21:00","Evening"
"1252",123,"City",130,"Trip Completed",2016-07-11 05:12:00,2016-07-11 06:14:00,"Monday","Monday",11,5,6,62,"5:00","Morning"
"1253",479,"Airport",130,"Trip Completed",2016-07-11 09:27:00,2016-07-11 10:44:00,"Monday","Monday",11,9,10,77,"9:00","Morning"
"1254",657,"City",130,"Trip Completed",2016-07-11 12:55:00,2016-07-11 13:46:00,"Monday","Monday",11,12,13,51,"12:00","Day Time"
"1255",975,"Airport",130,"Trip Completed",2016-07-11 18:54:00,2016-07-11 20:05:00,"Monday","Monday",11,18,20,71,"18:00","Evening"
"1256",1307,"Airport",130,"Trip Completed",2016-07-11 22:42:00,2016-07-11 23:07:00,"Monday","Monday",11,22,23,25,"22:00","Night"
"1257",1672,"City",130,"Trip Completed",2016-07-12 07:37:00,2016-07-12 08:13:00,"Tuesday","Tuesday",12,7,8,36,"7:00","Morning"
"1258",1942,"Airport",130,"Trip Completed",2016-07-12 11:26:00,2016-07-12 12:27:00,"Tuesday","Tuesday",12,11,12,61,"11:00","Day Time"
"1259",3382,"City",130,"Trip Completed",2016-07-13 14:24:58,2016-07-13 15:19:21,"Wednesday","Wednesday",13,14,15,54,"14:00","Day Time"
"1260",4284,"Airport",130,"Trip Completed",2016-07-14 06:33:45,2016-07-14 07:10:54,"Thursday","Thursday",14,6,7,37,"6:00","Morning"
"1261",6734,"Airport",130,"Trip Completed",2016-07-15 23:37:11,2016-07-16 00:25:19,"Friday","Saturday",15,23,0,48,"23:00","Night"
"1262",281,"City",131,"Trip Completed",2016-07-11 07:01:00,2016-07-11 08:10:00,"Monday","Monday",11,7,8,69,"7:00","Morning"
"1263",1902,"City",131,"Trip Completed",2016-07-12 10:34:00,2016-07-12 11:46:00,"Tuesday","Tuesday",12,10,11,72,"10:00","Day Time"
"1264",2691,"Airport",131,"Trip Completed",2016-07-13 00:44:02,2016-07-13 01:41:13,"Wednesday","Wednesday",13,0,1,57,"0:00","Early Morning"
"1265",4430,"City",131,"Trip Completed",2016-07-14 08:21:08,2016-07-14 08:58:13,"Thursday","Thursday",14,8,8,37,"8:00","Morning"
"1266",4779,"City",131,"Trip Completed",2016-07-14 16:31:49,2016-07-14 16:59:30,"Thursday","Thursday",14,16,16,28,"16:00","Day Time"
"1267",5097,"City",131,"Trip Completed",2016-07-14 19:52:18,2016-07-14 20:49:31,"Thursday","Thursday",14,19,20,57,"19:00","Evening"
"1268",405,"City",132,"Trip Completed",2016-07-11 08:29:00,2016-07-11 09:35:00,"Monday","Monday",11,8,9,66,"8:00","Morning"
"1269",585,"City",132,"Trip Completed",2016-07-11 11:16:00,2016-07-11 11:57:00,"Monday","Monday",11,11,11,41,"11:00","Day Time"
"1270",729,"Airport",132,"Trip Completed",2016-07-11 15:14:00,2016-07-11 15:50:00,"Monday","Monday",11,15,15,36,"15:00","Day Time"
"1271",1046,"Airport",132,"Trip Completed",2016-07-11 19:31:00,2016-07-11 20:12:00,"Monday","Monday",11,19,20,41,"19:00","Evening"
"1272",1663,"Airport",132,"Trip Completed",2016-07-12 07:33:00,2016-07-12 08:21:00,"Tuesday","Tuesday",12,7,8,48,"7:00","Morning"
"1273",4027,"City",132,"Trip Completed",2016-07-13 00:07:58,2016-07-13 01:25:16,"Wednesday","Wednesday",13,0,1,77,"0:00","Early Morning"
"1274",2876,"City",132,"Trip Completed",2016-07-13 05:49:57,2016-07-13 06:27:39,"Wednesday","Wednesday",13,5,6,38,"5:00","Morning"
"1275",3767,"Airport",132,"Trip Completed",2016-07-13 20:35:07,2016-07-13 21:09:11,"Wednesday","Wednesday",13,20,21,34,"20:00","Evening"
"1276",5948,"City",132,"Trip Completed",2016-07-15 10:36:47,2016-07-15 11:36:14,"Friday","Friday",15,10,11,59,"10:00","Day Time"
"1277",6027,"Airport",132,"Trip Completed",2016-07-15 12:46:48,2016-07-15 13:36:00,"Friday","Friday",15,12,13,49,"12:00","Day Time"
"1278",701,"City",133,"Trip Completed",2016-07-11 14:01:00,2016-07-11 15:00:00,"Monday","Monday",11,14,15,59,"14:00","Day Time"
"1279",1529,"City",133,"Trip Completed",2016-07-12 05:56:00,2016-07-12 06:49:00,"Tuesday","Tuesday",12,5,6,53,"5:00","Morning"
"1280",2060,"Airport",133,"Trip Completed",2016-07-12 15:04:00,2016-07-12 15:37:00,"Tuesday","Tuesday",12,15,15,33,"15:00","Day Time"
"1281",2262,"City",133,"Trip Completed",2016-07-12 18:30:00,2016-07-12 18:59:00,"Tuesday","Tuesday",12,18,18,29,"18:00","Evening"
"1282",4425,"City",133,"Trip Completed",2016-07-14 08:24:55,2016-07-14 08:58:52,"Thursday","Thursday",14,8,8,34,"8:00","Morning"
"1283",4710,"City",133,"Trip Completed",2016-07-14 13:26:42,2016-07-14 13:58:09,"Thursday","Thursday",14,13,13,31,"13:00","Day Time"
"1284",5732,"Airport",133,"Trip Completed",2016-07-15 07:47:52,2016-07-15 08:21:15,"Friday","Friday",15,7,8,33,"7:00","Morning"
"1285",142,"City",134,"Trip Completed",2016-07-11 05:25:00,2016-07-11 06:19:00,"Monday","Monday",11,5,6,54,"5:00","Morning"
"1286",430,"City",134,"Trip Completed",2016-07-11 08:49:00,2016-07-11 09:47:00,"Monday","Monday",11,8,9,58,"8:00","Morning"
"1287",612,"Airport",134,"Trip Completed",2016-07-11 11:47:00,2016-07-11 12:37:00,"Monday","Monday",11,11,12,50,"11:00","Day Time"
"1288",927,"Airport",134,"Trip Completed",2016-07-11 18:22:00,2016-07-11 18:59:00,"Monday","Monday",11,18,18,37,"18:00","Evening"
"1289",1010,"City",134,"Trip Completed",2016-07-11 19:14:00,2016-07-11 20:09:00,"Monday","Monday",11,19,20,55,"19:00","Evening"
"1290",1845,"Airport",134,"Trip Completed",2016-07-12 09:41:00,2016-07-12 10:52:00,"Tuesday","Tuesday",12,9,10,71,"9:00","Morning"
"1291",2234,"Airport",134,"Trip Completed",2016-07-12 18:19:00,2016-07-12 19:03:00,"Tuesday","Tuesday",12,18,19,44,"18:00","Evening"
"1292",2633,"Airport",134,"Trip Completed",2016-07-12 22:18:00,2016-07-12 23:06:00,"Tuesday","Tuesday",12,22,23,48,"22:00","Night"
"1293",4012,"Airport",134,"Trip Completed",2016-07-13 23:54:19,2016-07-14 00:37:22,"Wednesday","Thursday",13,23,0,43,"23:00","Night"
"1294",5039,"City",134,"Trip Completed",2016-07-14 19:20:34,2016-07-14 19:53:53,"Thursday","Thursday",14,19,19,33,"19:00","Evening"
"1295",6760,"Airport",134,"Trip Completed",2016-07-15 00:03:52,2016-07-15 00:47:44,"Friday","Friday",15,0,0,44,"0:00","Early Morning"
"1296",5681,"City",134,"Trip Completed",2016-07-15 07:17:21,2016-07-15 07:48:28,"Friday","Friday",15,7,7,31,"7:00","Morning"
"1297",6253,"Airport",134,"Trip Completed",2016-07-15 18:01:55,2016-07-15 18:57:17,"Friday","Friday",15,18,18,55,"18:00","Evening"
"1298",6558,"Airport",134,"Trip Completed",2016-07-15 21:05:27,2016-07-15 22:05:47,"Friday","Friday",15,21,22,60,"21:00","Evening"
"1299",565,"City",135,"Trip Completed",2016-07-11 10:19:00,2016-07-11 11:26:00,"Monday","Monday",11,10,11,67,"10:00","Day Time"
"1300",599,"Airport",135,"Trip Completed",2016-07-11 11:38:00,2016-07-11 12:45:00,"Monday","Monday",11,11,12,67,"11:00","Day Time"
"1301",1772,"Airport",135,"Trip Completed",2016-07-12 08:54:00,2016-07-12 09:32:00,"Tuesday","Tuesday",12,8,9,38,"8:00","Morning"
"1302",3357,"Airport",135,"Trip Completed",2016-07-13 13:27:44,2016-07-13 14:15:43,"Wednesday","Wednesday",13,13,14,48,"13:00","Day Time"
"1303",4408,"City",135,"Trip Completed",2016-07-14 08:02:46,2016-07-14 08:40:21,"Thursday","Thursday",14,8,8,38,"8:00","Morning"
